Sku_id,Desc,Vendor,Zone,Aisle,Bay,Sell_unit,Pack_1,Pack_2,Pack_3,DOFT
TAB71105,"COLOR CODES,'5',DK.GREEN",TAB,B,33,6,PK,EA,PK,,1995/7/2
TAB71106,"COLOR CODES,'6'BLUE",TAB,B,33,6,PK,EA,PK,,1995/7/2
TAB71108,"COLOR CODES,'8',LILAC",TAB,B,33,6,PK,EA,PK,,1995/7/2
TAB71109,"COLOR CODES,'9',BROWN",TAB,B,33,6,PK,EA,PK,,1995/5/28
TAB71121,"COLOR CODES,'A',RED",TAB,B,33,6,PK,EA,PK,,1995/4/2
TAB71123,"COLOR CODES,'C',DK.ORANGE",TAB,B,33,6,PK,EA,PK,,1995/5/28
TAB71133,"COLOR CODES,'M',LT.GREEN",TAB,B,33,6,PK,EA,PK,,1995/7/2
TAB71138,"COLOR CODES,'R',BROWN",TAB,B,33,7,PK,EA,PK,,1995/5/28
TAM1725,"CASE,NOTEBOOK,COMPTR,BK",TAM,D,5,18,EA,EA,PK,,1996/11/4
TAM1733,"CASE,NOTEBOOK,COMPACT,BK",TAM,D,5,18,EA,EA,BX,,1996/10/21
TAM1735,"BRIEFCASE,NOTEBOOK 5,BK",TAM,D,5,18,EA,EA,BX,,1996/11/11
TAM1737,"BRIEFCASE,NOTEBOOK 7,BK",TAM,D,5,18,EA,EA,BX,,1996/9/23
TAM1746,"CASE,NOTEBOOK,2CMPTMENT,BK",TAM,D,5,18,EA,EA,BX,,1996/9/30
TAM1753,"CASE,CMPTR/BUS,ROLLING,BK",TAM,D,5,18,EA,EA,,,1996/9/9
TAM1756,"ROLLING OFFICE,BK",TAM,D,5,19,EA,EA,,,1996/12/16
TAP00102,"TAPE,MAIL-AWAY,GUM SEALING",TAP,D,18,20,RL,RL,,,1995/4/2
TAP06524,"PAPER,WRAPPING,WHITE",TAP,D,18,20,EA,EA,,,1995/4/2
TAP26015,"TAPE,PAPER,GUM SDE IN,15/CT",TAP,D,18,20,RL,RL,,,1995/4/2
TAP33758,"TAPE,REINFORCED,GUM SIDE IN",TAP,D,18,21,RL,RL,,,1995/4/2
TAP36010,"TAPE,PAPER,GUM SDE IN,KR,10",TAP,D,18,22,RL,RL,,,1995/4/2
TCO07230,"SIGN,EMERGI-LITE EXIT,BATTB",TCO,D,18,33,EA,EA,,,1995/10/29
TCO10700,"TAPE,CAUTION,3""X1000FT.",TCO,D,18,30,EA,EA,BX,,1995/10/29
TCO10801,"DECAL,FLOOR,FORKLIFTAREA,YW",TCO,D,18,30,EA,EA,,,1996/10/14
TCO14007,"TAPE,AISLE,MARKING,YELLOW",TCO,D,18,30,RL,RL,,,1996/8/19
TCO14711,"TAPE,MARKING,AISLE,YLW/BLK",TCO,D,18,30,RL,RL,,,1996/8/19
TCO15300,"CHIME,VISITOR",TCO,D,18,30,EA,EA,PK,,1995/8/27
TCO17100,"BLADES,SINGLE EDGE,SILVER",TCO,D,18,30,BX,EA,BX,,1996/8/19
TCO18011,"HANGER,COAT,PLAS,12/BX,BLK",TCO,D,18,31,BX,EA,,,1995/10/1
TCO70012,"UNIT,EMERGENCY LIGHTING",TCO,D,18,33,EA,EA,,,1996/1/1
TEN00579,"PROTECTOR,CARPET,3'X12',CLR",TEN,G,12,31,EA,EA,,,1995/4/30
TEN00589,"PROTECTOR,CARPET,3'X18',CLR",TEN,G,12,31,EA,EA,,,1995/4/2
TEN05209,"CRATE,MEGA,BLACK",TEN,B,29,22,EA,EA,PK,,1995/8/27
TEN05529,"CRATE,OFFICE CART,BLACK",TEN,B,29,22,EA,EA,PK,,1995/10/1
TEN10201,"MAT,CHAIR,36X48,STD LIP,VIN",TEN,G,12,31,EA,EA,,,1995/4/2
TEN10207,"MAT,CHAIR,45X53,AVG LIP,VIN",TEN,G,12,31,EA,EA,,,1995/4/2
TEN10213,"MAT,CHAIR,46X60,WDE LIP,VIN",TEN,G,12,31,EA,EA,,,1995/4/2
TEN10219,"MAT,CHAIR,46X60,RECTANG,VIN",TEN,G,12,31,EA,EA,,,1995/4/2
TEN10222,"CHAIRMAT,60X60,RECTANGLE",TEN,G,12,31,EA,EA,,,1995/7/30
TEN10228,"CHAIRMAT,46X48,MODULAR,CLR",TEN,G,12,31,EA,EA,,,1995/4/2
TEN10232,"MAT,CHAIR,46X60,MOD LEFT,CL",TEN,G,12,31,EA,EA,,,1995/4/2
TEN10235,"MAT,CHAIR,46X60,MOD RIGHT",TEN,G,12,31,EA,EA,,,1995/4/2
TEN10290,"MAT,CHAIR,48X56,CONTUR,CLR",TEN,G,12,32,EA,EA,,,1995/4/2
TEN10415,"MAT,CHAIR,48X56,CARPETED-GY",TEN,G,12,32,EA,EA,,,1995/4/30
TEN10420,"MAT,CHAIR,48X56,CONTUR,CLR",TEN,G,12,32,EA,EA,,,1995/4/30
TEN10435,"MAT,CHAIR,48X56-GRANITE",TEN,G,12,32,EA,EA,,,1995/4/2
TEN10451,"MAT,CHAIR,48X56-GRAYSTONE",TEN,G,12,32,EA,EA,,,1995/7/2
TEN11201,"MAT,CHAIR,36X48,STD LIP,CLR",TEN,G,12,32,EA,EA,,,1995/4/2
TEN11207,"MAT,CHAIR,45X53,AVG LIP,CLR",TEN,G,12,32,EA,EA,,,1995/4/2
TEN11219,"MAT,CHAIR,46X60,RECTANG,CLR",TEN,G,12,32,EA,EA,,,1995/4/2
TEN11306,"MAT,CHAIR,36X48,STD LIP,CLR",TEN,G,12,32,EA,EA,,,1995/4/2
TEN11307,"MAT,CHAIR,45X53,AVG,LIP,CLR",TEN,G,12,32,EA,EA,,,1995/4/2
TEN11309,"MAT,CHAIR,46X60,W/33X10 LIP",TEN,G,15,7,EA,EA,,,1995/4/30
TEN11310,"MAT,CHAIR,46X60,RECTANG,CLR",TEN,G,12,32,EA,EA,,,1995/4/2
TEN12105,"MAT,CHAIR,45X53,AVG LIP,VIN",TEN,G,12,33,EA,EA,,,1995/4/2
TEN12113,"MAT,CHAIR,46X60,RECTANG,VIN",TEN,G,12,33,EA,EA,,,1995/4/2
TEN13201,"MAT,CHAIR,36X48,STD LIP,VIN",TEN,G,12,33,EA,EA,,,1995/4/2
TEN13207,"MAT,CHAIR,45X53,AVG LIP,VIN",TEN,G,12,33,EA,EA,,,1995/4/2
TEN13219,"MAT,CHAIR,46X60,RECTANG,VIN",TEN,G,12,33,EA,EA,,,1995/4/2
TEN14301,"MAT,CHAIR,36X48,STATIC CON",TEN,G,12,33,EA,EA,,,1995/7/2
TEN14303,"MAT,CHAIR,45X53,AVER LIP",TEN,G,12,33,EA,EA,,,1995/4/2
TEN14307,"MAT,CHAIR,46X60,RECT,STATIC",TEN,G,12,33,EA,EA,,,1995/4/2
TEN14407,"MAT,CHAIR,STATIC CONTROL",TEN,G,15,7,EA,EA,,,1996/1/1
TEN14615,"MAT,CHAIR,24X36,SMOOTH-GY",TEN,B,30,1,EA,EA,,,1995/4/2
TEN14645,"MAT,CHAIR,24X36,GRIPPER-GY",TEN,B,30,3,EA,EA,,,1995/4/2
TEN16001,"WASTEBASKET,RECT,18 QT-BLK",TEN,B,30,4,EA,EA,,,1995/4/2
TEN16003,"WASTEBASKET,RECT,18 QT-PTY",TEN,B,30,5,EA,EA,,,1995/4/2
TEN16021,"WASTEBASKET,RECT,28 QT-BLK",TEN,G,2,1,EA,EA,,,1995/4/2
TEN16022,"WASTEBASKET,RECT,28 QT-BRN",TEN,G,4,15,EA,EA,,,1995/4/2
TEN16023,"WASTEBASKET,RECT,28 QT-PTY",TEN,G,4,15,EA,EA,,,1995/4/2
TEN16024,"WASTEBASKET,RECT,28 QT-GRA",TEN,G,4,14,EA,EA,,,1995/4/2
TEN16041,"WASTEBASKET,RECT,41 QT-BLK",TEN,G,4,14,EA,EA,,,1995/4/2
TEN16042,"WASTEBASKET,RECT,41 QT-BRN",TEN,G,4,15,EA,EA,,,1995/4/2
TEN16043,"WASTEBASKET,RECT,41 QT-PTY",TEN,G,4,15,EA,EA,,,1995/4/2
TEN16044,"WASTEBASKET,RECT,41 QT-GRY",TEN,G,4,15,EA,EA,,,1995/4/2
TEN16081,"WASTEBASKET,RECT,14 QT-BLK",TEN,B,30,1,EA,EA,,,1995/4/2
TEN16082,"WASTEBASKET,RECT,14 QT-PTY",TEN,B,30,1,EA,EA,,,1995/4/2
TEN16101,"WASTEBASKET,RECT,27 QT-BLK",TEN,B,30,2,EA,EA,,,1995/4/2
TEN16102,"WASTEBASKET,RECT,27 QT-PTY",TEN,B,30,3,EA,EA,,,1995/4/2
TEN16121,"RECEPTACLE,RECT,23 GAL,PUTY",TEN,G,4,15,EA,EA,,,1995/4/2
TEN16122,"RECEPTACLE,RECT,23 GAL,GRAY",TEN,G,4,15,EA,EA,,,1995/4/2
TEN16141,"RECEPTACLE,SQ,23 GAL,PUTTY",TEN,G,4,15,EA,EA,,,1995/4/2
TEN16142,"RECEPTACLE,SQ,23 GAL,GRAY",TEN,G,4,15,EA,EA,,,1995/4/2
TEN16161,"TOP,TILT,F/710 SERIES,PUTTY",TEN,B,30,9,EA,EA,,,1995/4/2
TEN16162,"TOP,TILT,F/710 SERIES,GRAY",TEN,B,30,9,EA,EA,,,1995/4/2
TEN17001,"TRAY,FRONT LOAD,LETTER,BLK",TEN,B,30,10,EA,EA,BX,,1995/4/2
TEN17004,"TRAY,FRONT LOAD,LETTER,GRAY",TEN,B,30,11,EA,EA,BX,,1995/4/2
TEN17005,"TRAY,FRONT LOAD,LETTER,BURG",TEN,B,30,11,EA,EA,BX,,1995/4/2
TEN17006,"TRAY,FRONT LOAD,LETTER,GRAN",TEN,B,30,11,EA,EA,BX,,1995/4/2
TEN17007,"TRAY,FRONT LOAD,LETTER,SAND",TEN,B,30,11,EA,EA,BX,,1995/5/28
TEN17011,"TRAY,SIDE LOAD,LETTER,BLK",TEN,B,30,12,EA,EA,BX,,1995/4/2
TEN17014,"TRAY,SIDE LOAD,LETTER,GRAY",TEN,B,30,12,EA,EA,BX,,1995/4/30
TEN17015,"TRAY,SIDE LOAD,LETTER,BURG",TEN,B,30,12,EA,EA,BX,,1995/4/2
TEN17016,"TRAY,SIDE LOAD,LETTER,GRAN",TEN,B,30,12,EA,EA,BX,,1995/4/2
TEN17021,"TRAY,FRONT LOAD,LEGAL,BLACK",TEN,B,30,13,EA,EA,BX,,1995/4/2
TEN17024,"TRAY,FRONT LOAD,LEGAL,GRAY",TEN,B,30,13,EA,EA,BX,,1995/7/2
TEN17025,"TRAY,FRONT LOAD,LEGAL,BURG",TEN,B,30,13,EA,EA,BX,,1995/4/2
TEN17026,"TRAY,FRONT LOAD,LEGAL,GRAN",TEN,B,30,13,EA,EA,BX,,1995/4/30
TEN17027,"TRAY,FRONT LOAD,LEGAL,SAND",TEN,B,30,13,EA,EA,BX,,1995/4/30
TEN17041,"SUPPORTS,STACKING,BLACK",TEN,B,30,13,ST,ST,BX,,1995/4/2
TEN17044,"SUPPORTS,STACKING,GRAY",TEN,B,30,14,ST,ST,BX,,1995/4/2
TEN17045,"SUPPORTS,STACKING,BURGUNDY",TEN,B,30,14,ST,ST,BX,,1995/4/2
TEN17046,"SUPPORTS,STACKING,GRANITE",TEN,B,30,14,ST,ST,BX,,1995/4/2
TEN17047,"SUPPORTS,STACKING,SANDSTONE",TEN,B,30,14,ST,ST,BX,,1995/4/2
TEN17061,"CUP,PENCIL,BLACK",TEN,B,30,14,EA,EA,BX,,1995/4/2
TEN17064,"CUP,PENCIL,GRAY",TEN,B,30,14,EA,EA,BX,,1995/4/2
TEN17065,"CUP,PENCIL,BURGUNDY",TEN,B,30,14,EA,EA,BX,,1995/4/2
TEN17081,"HOLDER,MEMO,4X6,BLACK",TEN,B,30,14,EA,EA,BX,,1995/4/2
TEN17084,"HOLDER,MEMO,4X6,GRAY",TEN,B,30,14,EA,EA,BX,,1996/1/1
TEN17085,"HOLDER,MEMO,4X6,BURGUNDY",TEN,B,30,14,EA,EA,BX,,1995/4/30
TEN17101,"HOLDER,CALENDAR,BLACK",TEN,B,30,14,EA,EA,BX,,1995/4/2
TEN17104,"HOLDER,CALENDAR,GRAY",TEN,B,30,14,EA,EA,BX,,1995/4/2
TEN17105,"HOLDER,CALENDAR,BURGUNDY",TEN,B,30,14,EA,EA,BX,,1995/4/30
TEN17121,"DISPENSER,TAPE,BLACK",TEN,B,30,15,EA,EA,BX,,1995/4/2
TEN17124,"DISPENSER,TAPE,GRAY",TEN,B,30,15,EA,EA,BX,,1995/4/2
TEN17125,"DISPENSER,TAPE,BURGUNDY",TEN,B,30,15,EA,EA,BX,,1995/5/28
TEN17141,"HOLDER,PAPER CLIP,BLACK",TEN,B,30,15,EA,EA,BX,,1995/4/2
TEN17144,"HOLDER,PAPER CLIP,GRAY",TEN,B,30,15,EA,EA,BX,,1995/4/2
TEN17145,"HOLDER,PAPER CLIP,BURGUNDY",TEN,B,30,15,EA,EA,BX,,1995/4/30
TEN17161,"HOLDER,ADHES.NOTE,BLACK",TEN,B,30,15,EA,EA,BX,,1995/4/2
TEN17164,"HOLDER,ADHES.NOTE,GRAY",TEN,B,30,15,EA,EA,BX,,1995/4/2
TEN17165,"HOLDER,ADHES.NOTE,BURGUNDY",TEN,B,30,15,EA,EA,BX,,1995/4/30
TEN17181,"FILE,CARD,2.25X4,BLACK",TEN,B,30,15,EA,EA,BX,,1995/4/2
TEN17184,"FILE,CARD,2.25X4,GRAY",TEN,B,30,15,EA,EA,BX,,1995/4/2
TEN17185,"FILE,CARD,2.25X4,BURGUNDY",TEN,B,30,16,EA,EA,BX,,1995/4/2
TEN17261,"SHELF,OFF-SURFACE,BLK",TEN,B,30,16,EA,EA,,,1995/4/2
TEN17264,"SHELF,OFF-SURFACE,GRAY",TEN,B,30,16,EA,EA,,,1995/4/2
TEN17265,"SHELF,OFF-SURFACE,BURGUNDY",TEN,B,30,16,EA,EA,,,1995/4/2
TEN17266,"SHELF,OFF-SURFACE,GRANITE",TEN,B,30,17,EA,EA,,,1995/4/30
TEN17267,"SHELF,OFF-SURFACE,SANDSTONE",TEN,B,30,17,EA,EA,,,1995/4/2
TEN17301,"SORTER,ADD-ON,BLACK",TEN,B,30,17,EA,EA,,,1995/4/2
TEN17304,"SORTER,ADD-ON,GRAY",TEN,B,30,17,EA,EA,,,1995/4/2
TEN17305,"SORTER,ADD-ON,BURGUNDY",TEN,B,30,17,EA,EA,,,1995/4/2
TEN17501,"PAD,DESK,20""X34"",BLACK",TEN,C,10,16,EA,EA,,,1995/4/2
TEN17511,"PAD,DESK,24""X36"",BLACK",TEN,C,10,16,EA,EA,,,1995/4/2
TEN17611,"ORGANIZER,PLUS,13X8X1.75,BK",TEN,B,30,18,EA,EA,BX,,1995/4/2
TEN18001,"TRAY,SIDE LOAD,LETTER,BLACK",TEN,B,30,21,EA,EA,BX,,1995/4/2
TEN18002,"TRAY,SIDE LOAD,LETTER,SMOKE",TEN,B,30,22,EA,EA,BX,,1995/4/2
TEN18004,"TRAY,SIDE LOAD,LETTER,GRAY",TEN,B,30,23,EA,EA,BX,,1995/4/2
TEN18005,"TRAY,SIDE LOAD,LETTER,BURG",TEN,B,30,23,EA,EA,BX,,1995/4/2
TEN18011,"TRAY,SIDE LOAD,LEGAL,BLACK",TEN,B,30,24,EA,EA,BX,,1995/4/2
TEN18012,"TRAY,SIDE LOAD,LEGAL,SMOKE",TEN,B,30,24,EA,EA,BX,,1995/4/2
TEN18014,"TRAY,SIDE LOAD,LEGAL,GRAY",TEN,B,30,25,EA,EA,BX,,1995/4/2
TEN18015,"TRAY,SIDE LOAD,LEGAL,BURG",TEN,B,30,25,EA,EA,BX,,1995/5/28
TEN18021,"TRAY,FRONT LOAD,LETTER,BLAC",TEN,B,30,25,EA,EA,BX,,1995/4/2
TEN18022,"TRAY,FRONT LOAD,LETTER,SMKE",TEN,B,31,1,EA,EA,BX,,1995/4/2
TEN18023,"TRAY,FRONT LOAD,LETTER,TAN",TEN,B,31,1,EA,EA,BX,,1995/4/2
TEN18024,"TRAY,FRONT LOAD,LETTER,GRAY",TEN,B,31,1,EA,EA,BX,,1995/4/2
TEN18025,"TRAY,FRONT LOAD,LETTER,BY",TEN,B,31,2,EA,EA,BX,,1995/4/2
TEN18301,"ORGANIZER,LETTER TRAY,BLK",TEN,B,28,2,EA,EA,PK,,1995/7/30
TEN18305,"ORGANIZER,LETTER TRAY,BURG.",TEN,B,28,2,EA,EA,PK,,1995/7/2
TEN18321,"FILE,CARD,125CAP,BLACK",TEN,B,28,2,EA,EA,PK,,1995/7/30
TEN18325,"FILE,CARD,125CAP,BURG.",TEN,B,28,2,EA,EA,PK,,1995/7/2
TEN18361,"HOLDER,CLIP,BUS CARD,BLACK",TEN,B,28,2,EA,EA,PK,,1995/7/2
TEN18365,"HOLDER,CLIP/BUS CRD,BURG",TEN,B,28,2,EA,EA,PK,,1995/8/27
TEN18381,"SORTER,LETTER TRAY, BLACK",TEN,B,28,2,EA,EA,PK,,1995/8/27
TEN18385,"SORTER,LETTER TRAY,BURG.",TEN,B,28,2,EA,EA,PK,,1995/7/30
TEN18401,"SORTER,MINI,VERTICAL,BLACK",TEN,B,28,2,EA,EA,PK,,1995/7/30
TEN18405,"SORTER,MINI,VERTICAL,BURG.",TEN,B,28,2,EA,EA,PK,,1995/7/2
TEN18421,"HOLDER,CALANDER,BLACK",TEN,B,28,2,EA,EA,PK,,1995/8/27
TEN18425,"HOLDER,CALANDER,BURG.",TEN,B,28,2,EA,EA,PK,,1995/7/2
TEN18441,"PENCIL CUP,BLACK",TEN,B,28,2,EA,EA,PK,,1995/7/30
TEN18445,"PENCIL CUP,BURGUNDY",TEN,B,28,2,EA,EA,PK,,1995/7/30
TEN18461,"HOLDER,MEMO.BLACK",TEN,B,28,2,EA,EA,PK,,1995/8/27
TEN18465,"HOLDER,MEMO,BURGUNDY",TEN,B,28,2,EA,EA,PK,,1995/8/27
TEN18481,"PAD,DESK,20X34,BLACK",TEN,B,28,3,EA,EA,PK,,1995/7/30
TEN18485,"PAD,DESK,20X34,BURG",TEN,B,28,3,EA,EA,PK,,1995/10/29
TEN18501,"FILE,2PKT,STARTER SET,BLK",TEN,B,28,3,EA,EA,PK,,1995/10/1
TEN18505,"FILE,2PKT,STARTER SET,BURG",TEN,B,28,3,EA,EA,PK,,1995/8/27
TEN18521,"FILE,ADD-ON PKT,BLK",TEN,B,28,3,EA,EA,PK,,1995/10/1
TEN18525,"FILE,ADD-ON PKT,BURG",TEN,B,28,3,EA,EA,PK,,1995/8/27
TEN18541,"FILE,ADD-ON ORGANIZER,BLK",TEN,B,28,3,EA,EA,PK,,1995/8/27
TEN18545,"FILE,ADD-ON ORGANIZER,BURG",TEN,B,28,3,EA,EA,PK,,1995/10/29
TEN18561,"HOLDER,DISKETTE,ADD-ON,BLK",TEN,B,28,3,EA,EA,PK,,1995/10/29
TEN18565,"HOLDER,DISKETTE,ADD-ON,BURG",TEN,B,28,4,EA,EA,PK,,1995/10/1
TEN18581,"HOLDER,PEN/NOTE,ADD-ON,BLK",TEN,B,28,4,EA,EA,PK,,1995/10/1
TEN18585,"HOLDER,PEN/NOTE,ADD-ON,BURG",TEN,B,28,4,EA,EA,PK,,1995/7/30
TEN18601,"HOLDER,MESSAGE,ADD-ON,BLK",TEN,B,28,4,EA,EA,PK,,1995/7/30
TEN18605,"HOLDER,MESSAGE,ADD-ON,BURG",TEN,B,28,4,EA,EA,PK,,1995/10/1
TEN18621,"HANGERS,F/FILES,BLACK",TEN,B,28,4,EA,EA,PK,,1995/10/1
TEN18625,"HANGERS,F/FILES,BURGUNDY",TEN,B,28,4,EA,EA,PK,,1995/10/29
TEN18641,"VERT,MOUNTING BARS,BLK",TEN,B,28,4,ST,ST,PK,,1995/10/1
TEN19002,"TRAY,SIDE LOAD,LTR,SLATE GY",TEN,B,30,18,EA,EA,BX,,1995/8/27
TEN19009,"TRAY,SIDE LOAD,LTR,BLK CARB",TEN,B,30,19,EA,EA,BX,,1995/7/2
TEN19022,"SUPPORTS,STACKING,SLATE GRY",TEN,B,30,19,ST,ST,BX,,1995/8/27
TEN19029,"SUPPORTS,STACKING,BLK CARBN",TEN,B,30,19,ST,ST,BX,,1995/4/2
TEN19042,"HOLDER,CALENDAR,SLATE GRAY",TEN,B,30,19,EA,EA,BX,,1996/2/26
TEN19049,"HOLDER,CALENDAR,BLK CARBON",TEN,B,30,19,EA,EA,BX,,1995/8/27
TEN19062,"DISPENSER,TAPE,SLATE GRAY",TEN,B,30,19,EA,EA,BX,,1996/1/29
TEN19069,"DISPENSER,TAPE,BLK CARBON",TEN,B,30,19,EA,EA,BX,,1995/7/2
TEN19082,"HOLDER,MEMO,SLATE GRAY",TEN,B,28,4,EA,EA,BX,,1996/1/29
TEN19089,"HOLDER,MEMO,BLACK CARBON",TEN,B,30,19,EA,EA,BX,,1995/4/2
TEN19102,"FILE,CARD,SLATE GRAY",TEN,B,30,19,EA,EA,BX,,1995/11/26
TEN19109,"FILE,CARD,BLACK CARBON",TEN,B,30,19,EA,EA,BX,,1995/4/2
TEN19122,"CUP,PENCIL,SLATE GRAY",TEN,B,30,19,EA,EA,BX,,1995/11/26
TEN19129,"CUP,PENCIL,BLACK CARBON",TEN,B,30,19,EA,EA,BX,,1995/5/28
TEN19142,"DISPENSER,PAPER CLIP,SLATE",TEN,B,28,4,EA,EA,BX,,1996/1/29
TEN19149,"DISPENSER,PAPER CLIP,BLACK",TEN,B,30,20,EA,EA,BX,,1995/5/28
TEN19162,"STAPLER,SLATE GRAY",TEN,B,30,20,EA,EA,BX,,1996/1/29
TEN19169,"STAPLER,BLACK CARBON",TEN,B,30,20,EA,EA,BX,,1995/7/30
TEN19182,"PAD,DESK,20X34,SLTEGY",TEN,B,28,4,EA,EA,PK,,1995/10/29
TEN19189,"PAD,DESK,20X34,BLACK CARBON",TEN,C,10,17,EA,EA,PK,,1995/7/30
TEN19192,"PAD,DESK,24X36,SLTEGRY",TEN,B,28,4,EA,EA,PK,,1995/10/29
TEN19199,"PAD,DESK,24""X36"",BLCK CARBN",TEN,C,10,16,EA,EA,,,1995/7/2
TEN19202,"HOLDER,NOTE,SLTEGRY",TEN,B,28,4,EA,EA,PK,,1995/10/29
TEN19209,"HOLDER,NOTE,BLKCRBN",TEN,B,28,4,EA,EA,PK,,1995/10/1
TEN19222,"BRIDGE,F:S/L LTR TY,SLTEGRY",TEN,B,28,4,EA,EA,PK,,1996/1/1
TEN19229,"BRIDGE,F;S/L LTR TY,BLKCRBN",TEN,B,28,5,EA,EA,PK,,1995/11/26
TEN19242,"SHELF,OFFSURFACE,SLTEGRY",TEN,B,28,5,EA,PK,,,1995/10/29
TEN19249,"SHELF,OFFSURFACE,BLKCRBN",TEN,B,28,5,EA,ST,EA,,1995/10/29
TEN19262,"SORTER,MINI,SLTEGRY",TEN,B,28,5,EA,EA,PK,,1996/1/1
TEN19269,"SORTER,MINI,BLKCRBN",TEN,B,28,5,EA,EA,PK,,1995/10/1
TEN19282,"SORTER,STANDARD,SLTEGRY",TEN,B,28,5,EA,EA,PK,,1995/10/29
TEN19289,"SORTER,STANDARD,BLKCRBN",TEN,B,28,5,EA,EA,PK,,1995/10/1
TEN19302,"HOLDER,BUSINESS CRD,SLTEGRY",TEN,B,28,5,EA,EA,PK,,1996/1/1
TEN19309,"HOLDER,BUSINESS CRD,BLKCRBN",TEN,B,28,5,EA,EA,PK,,1995/10/1
TEN20006,"TRAY,LTR,SIDE LOAD,GRANITE",TEN,B,31,2,EA,EA,BX,,1995/5/28
TEN20009,"TRAY,LTR,SIDE LOAD,BLACK",TEN,B,31,3,EA,EA,BX,,1995/4/2
TEN20026,"SUPPORTS,STACKING,GRANITE",TEN,B,31,3,ST,ST,BX,,1995/7/2
TEN20029,"SUPPORTS,STACKING,BLACK",TEN,B,31,3,ST,ST,BX,,1995/4/2
TEN20049,"HOLDER,CALENDAR-BLACK",TEN,B,31,3,EA,EA,BX,,1995/4/2
TEN20069,"DISPENSER,TAPE-BLACK",TEN,B,31,3,EA,EA,BX,,1995/4/2
TEN20089,"HOLDER,MEMO-BLACK",TEN,B,31,4,EA,EA,BX,,1995/4/2
TEN20109,"FILE,CARD-BLACK",TEN,B,31,4,EA,EA,BX,,1995/4/2
TEN20129,"TRAY,PENCIL-BLACK",TEN,B,31,4,EA,EA,BX,,1995/4/2
TEN20149,"DISPENSER,PAPER CLIP-BLACK",TEN,B,31,4,EA,EA,BX,,1995/4/2
TEN20169,STAPLER-BLACK,TEN,B,31,4,EA,EA,BX,,1995/4/2
TEN20189,"PAD,DESK,20X32-BLACK",TEN,C,10,16,EA,EA,,,1995/4/2
TEN20308,"STRTR SET,FINISH LTR PKT,BK",TEN,B,31,5,EA,EA,PK,,1995/8/27
TEN20309,"FILE,SET,STARTER,BLACK",TEN,B,31,5,EA,EA,BX,,1995/4/2
TEN20318,"STRTR SET,FINISH LG PKT,SM",TEN,B,28,5,EA,EA,PK,,1995/10/29
TEN20319,"STRTR SET,FINISH LG PKT,BKC",TEN,B,28,5,EA,EA,PK,,1995/11/26
TEN20328,"STRTR SET,ORGNZR PKT,SMOKE",TEN,B,28,5,EA,EA,PK,,1995/10/1
TEN20329,"FILE,STRTR,W/ORGNZR PKT,BK",TEN,B,31,6,EA,EA,BX,,1995/4/2
TEN20348,"FILE,EXTENSION PKT,SMOKE",TEN,B,28,5,EA,EA,PK,,1995/7/30
TEN20349,"FILE,PKT,EXTENSION,BLACK",TEN,B,31,6,EA,EA,BX,,1995/4/2
TEN20358,"FILE,EXTENSION PKT,LGL,SMKE",TEN,B,28,5,EA,EA,PK,,1996/1/29
TEN20359,"FILE,EXTENSION PKT,LGL,SMKE",TEN,B,28,6,EA,EA,PK,,1996/1/29
TEN20369,"FILE,PKT,ORGANIZER,BLACK",TEN,B,31,6,EA,EA,BX,,1995/4/2
TEN20389,"FILE,FRONT POCKET,BLACK",TEN,B,31,7,EA,EA,BX,,1995/4/2
TEN20409,"FILE,PKT,REAR MOUNT,BLACK",TEN,B,31,7,EA,EA,BX,,1995/4/2
TEN20422,"HANGERS,PARTITIONS,SLATE GY",TEN,B,31,9,EA,EA,BX,,1995/4/2
TEN20428,"HANGER,F/FILES,SMOKE",TEN,B,28,6,EA,EA,PK,,1995/8/27
TEN20429,"HANGERS,PARTITIONS,BLACK",TEN,B,31,7,EA,EA,BX,,1995/4/2
TEN22001,"TRAY,LTR,S/L,SINGLE,CHROME",TEN,B,31,7,EA,EA,,,1996/1/1
TEN22006,"TRAY,LTR,S/L,SINGLE,BRASS",TEN,B,31,7,EA,EA,,,1995/4/30
TEN22021,"TRAY,LTR,S/L,DOUBLE,CHROME",TEN,B,31,8,EA,EA,,,1995/7/30
TEN22026,"TRAY,LTR,S/L,DOUBLE,BRASS",TEN,B,31,8,EA,EA,,,1995/4/2
TEN22041,"HOLDER,CALENDAR,CHROME",TEN,B,31,8,EA,EA,,,1995/10/1
TEN22046,"HOLDER,CALENDAR,BRASS",TEN,B,31,8,EA,EA,,,1995/4/2
TEN22061,"DISPENSER,TAPE,CHROME",TEN,B,31,8,EA,EA,,,1996/4/29
TEN22066,"DISPENSER,TAPE,BRASS",TEN,B,31,8,EA,EA,,,1995/4/30
TEN22081,"HOLDER,MEMO,CHROME",TEN,B,31,8,EA,EA,,,1995/7/30
TEN22086,"HOLDER,MEMO,BRASS",TEN,B,31,9,EA,EA,,,1995/4/30
TEN22101,"FILE,CARD,CHROME",TEN,B,31,9,EA,EA,,,1996/4/29
TEN22106,"FILE,CARD,BRASS",TEN,B,31,9,EA,EA,,,1995/4/30
TEN22121,"TRAY,PENCIL,CHROME",TEN,B,31,9,EA,EA,,,1996/1/1
TEN22126,"TRAY,PENCIL,BRASS",TEN,B,31,9,EA,EA,,,1995/5/28
